id	category	name	description	xref	provided_by	synonym	iri	object	predicate	relation	same_as	subject	subsets
COG:COG3377	biolink:GeneFamily	Uncharacterized conserved protein YunC, DUF1805 family	Uncharacterized conserved protein YunC, DUF1805 family | Gene: YunC		infores:cog								
COG:COG3378	biolink:GeneFamily	DNA primase, phage- or plasmid-associated	DNA primase, phage- or plasmid-associated		infores:cog								
COG:COG3379	biolink:GeneFamily	Predicted phosphohydrolase or phosphomutase, AlkP superfamily	Predicted phosphohydrolase or phosphomutase, AlkP superfamily		infores:cog								
COG:COG3380	biolink:GeneFamily	Predicted NAD/FAD-dependent oxidoreductase	Predicted NAD/FAD-dependent oxidoreductase		infores:cog								
COG:COG3381	biolink:GeneFamily	Cytoplasmic chaperone TorD involved in molybdoenzyme TorA maturation	Cytoplasmic chaperone TorD involved in molybdoenzyme TorA maturation | Gene: TorD		infores:cog								
COG:COG3382	biolink:GeneFamily	B3/B4 domain (DNA/RNA-binding domain of Phe-tRNA-synthetase)	B3/B4 domain (DNA/RNA-binding domain of Phe-tRNA-synthetase) | Gene: B3/B4		infores:cog								
COG:COG3383	biolink:GeneFamily	Mo-containing formate dehydrogenase ForCE, catalytic subunit	Mo-containing formate dehydrogenase ForCE, catalytic subunit | Gene: ForC		infores:cog								
COG:COG3384	biolink:GeneFamily	Aromatic ring-opening dioxygenase, catalytic subunit, LigB family	Aromatic ring-opening dioxygenase, catalytic subunit, LigB family | Gene: LigB		infores:cog								
COG:COG3385	biolink:GeneFamily	IS4 transposase InsG	IS4 transposase InsG | Gene: InsG		infores:cog								
COG:COG3386	biolink:GeneFamily	Sugar lactone lactonase YvrE	Sugar lactone lactonase YvrE | Gene: YvrE | Pathway: Non-phosphorylated Entner-Doudoroff pathway		infores:cog								
COG:COG3387	biolink:GeneFamily	Glucoamylase (glucan-1,4-alpha-glucosidase), GH15 family	Glucoamylase (glucan-1,4-alpha-glucosidase), GH15 family | Gene: SGA1		infores:cog								
COG:COG3388	biolink:GeneFamily	Predicted transcriptional regulator	Predicted transcriptional regulator		infores:cog								
COG:COG3389	biolink:GeneFamily	Presenilin-like membrane protease, A22 family	Presenilin-like membrane protease, A22 family		infores:cog								
COG:COG3390	biolink:GeneFamily	Replication protein A (RPA) family protein	Replication protein A (RPA) family protein		infores:cog								
COG:COG3391	biolink:GeneFamily	DNA-binding beta-propeller fold protein YncE	DNA-binding beta-propeller fold protein YncE | Gene: YncE		infores:cog								
COG:COG3392	biolink:GeneFamily	Adenine-specific DNA methylase	Adenine-specific DNA methylase		infores:cog								
COG:COG3393	biolink:GeneFamily	Predicted acetyltransferase, GNAT family	Predicted acetyltransferase, GNAT family		infores:cog								
COG:COG3394	biolink:GeneFamily	Chitooligosaccharide deacetylase ChbG, YdjC/CelG family	Chitooligosaccharide deacetylase ChbG, YdjC/CelG family | Gene: ChbG		infores:cog								
COG:COG3395	biolink:GeneFamily	D-threonate/D-erythronate kinase OtnK and related C4-acid sugar kinases, YgbK/DUF1537 family	D-threonate/D-erythronate kinase OtnK and related C4-acid sugar kinases, YgbK/DUF1537 family | Gene: OtnK		infores:cog								
COG:COG3396	biolink:GeneFamily	1,2-phenylacetyl-CoA epoxidase, catalytic subunit	1,2-phenylacetyl-CoA epoxidase, catalytic subunit | Gene: YdbO		infores:cog								
COG:COG3397	biolink:GeneFamily	Predicted carbohydrate-binding protein, contains CBM5 and CBM33 domains	Predicted carbohydrate-binding protein, contains CBM5 and CBM33 domains		infores:cog								
COG:COG3398	biolink:GeneFamily	Predicted transcriptional regulator, contains two HTH domains	Predicted transcriptional regulator, contains two HTH domains		infores:cog								
COG:COG3399	biolink:GeneFamily	Uncharacterized conserved protein	Uncharacterized conserved protein		infores:cog								
COG:COG3400	biolink:GeneFamily	Predicted c-di-AMP receptor, contains TrkA_N, RCK_C, and USP domains	Predicted c-di-AMP receptor, contains TrkA_N, RCK_C, and USP domains		infores:cog								
COG:COG3401	biolink:GeneFamily	Fibronectin type 3 domain	Fibronectin type 3 domain | Gene: FN3		infores:cog								
COG:COG3402	biolink:GeneFamily	Uncharacterized membrane protein YdbS, contains bPH2 (bacterial pleckstrin homology) domain	Uncharacterized membrane protein YdbS, contains bPH2 (bacterial pleckstrin homology) domain | Gene: YdbS		infores:cog								
COG:COG3403	biolink:GeneFamily	Heme-dependent guanidine N-oxygenase, YqcI/YcgG/ChmN family	Heme-dependent guanidine N-oxygenase, YqcI/YcgG/ChmN family | Gene: YcgG		infores:cog								
COG:COG3404	biolink:GeneFamily	Formiminotetrahydrofolate cyclodeaminase	Formiminotetrahydrofolate cyclodeaminase | Gene: FtcD		infores:cog								
COG:COG3405	biolink:GeneFamily	Endo-1,4-beta-D-glucanase Y	Endo-1,4-beta-D-glucanase Y | Gene: BcsZ		infores:cog								
COG:COG3407	biolink:GeneFamily	Mevalonate pyrophosphate decarboxylase	Mevalonate pyrophosphate decarboxylase | Gene: MVD1 | Pathway: Isoprenoid biosynthesis		infores:cog								
COG:COG3408	biolink:GeneFamily	Glycogen debranching enzyme (alpha-1,6-glucosidase)	Glycogen debranching enzyme (alpha-1,6-glucosidase) | Gene: GDB1		infores:cog								
COG:COG3409	biolink:GeneFamily	Peptidoglycan-binding (PGRP) domain of peptidoglycan hydrolases	Peptidoglycan-binding (PGRP) domain of peptidoglycan hydrolases | Gene: PGRP		infores:cog								
COG:COG3410	biolink:GeneFamily	Uncharacterized conserved protein, DUF2075 family	Uncharacterized conserved protein, DUF2075 family | Gene: BH3996		infores:cog								
COG:COG3411	biolink:GeneFamily	2Fe-2S ferredoxin	2Fe-2S ferredoxin | Gene: 2Fe2S		infores:cog								
COG:COG3412	biolink:GeneFamily	Phosphotransferase subunit DhaM of the dihydroxyacetone kinase DhaKLM complex, contains PTS-EIIA, HPr, and PEP-utilizing domains	Phosphotransferase subunit DhaM of the dihydroxyacetone kinase DhaKLM complex, contains PTS-EIIA, HPr, and PEP-utilizing domains | Gene: DhaM		infores:cog								
COG:COG3413	biolink:GeneFamily	Predicted transcriptional regulator, contains HTH domain	Predicted transcriptional regulator, contains HTH domain | Gene: DmsR		infores:cog								
COG:COG3414	biolink:GeneFamily	Phosphotransferase system, galactitol-specific IIB component	Phosphotransferase system, galactitol-specific IIB component | Gene: SgaB		infores:cog								
COG:COG3415	biolink:GeneFamily	CRISPR-associated protein Csa3, CARF domain	CRISPR-associated protein Csa3, CARF domain | Gene: Csa3 | Pathway: CRISPR-Cas system		infores:cog								
COG:COG3416	biolink:GeneFamily	Uncharacterized conserved protein, DUF2076 domain	Uncharacterized conserved protein, DUF2076 domain		infores:cog								
COG:COG3417	biolink:GeneFamily	Outer membrane lipoprotein LpoB, binds and activates PBP1b	Outer membrane lipoprotein LpoB, binds and activates PBP1b | Gene: LpoB		infores:cog								
COG:COG3418	biolink:GeneFamily	Flagellar biosynthesis/type III secretory pathway chaperone FlgN	Flagellar biosynthesis/type III secretory pathway chaperone FlgN | Gene: FlgN | Pathway: Type III secretion system		infores:cog								
COG:COG3419	biolink:GeneFamily	Type IV pilus tip-associated adhesin PilY1	Type IV pilus tip-associated adhesin PilY1 | Gene: PilY1 | Pathway: Type II secretion/Type IV pili		infores:cog								
COG:COG3420	biolink:GeneFamily	Nitrous oxide reductase accessory protein NosD, contains tandem CASH domains	Nitrous oxide reductase accessory protein NosD, contains tandem CASH domains | Gene: NosD		infores:cog								
COG:COG3421	biolink:GeneFamily	Type III restriction endonuclease	Type III restriction endonuclease | Gene: ResIII		infores:cog								
COG:COG3422	biolink:GeneFamily	Uncharacterized conserved protein YegP, UPF0339 family	Uncharacterized conserved protein YegP, UPF0339 family | Gene: YegP		infores:cog								
COG:COG3423	biolink:GeneFamily	Predicted transcriptional regulator, lambda repressor-like DNA-binding domain	Predicted transcriptional regulator, lambda repressor-like DNA-binding domain | Gene: SfsB		infores:cog								
COG:COG3424	biolink:GeneFamily	Predicted naringenin-chalcone synthase	Predicted naringenin-chalcone synthase | Gene: BH0617		infores:cog								
COG:COG3425	biolink:GeneFamily	3-hydroxy-3-methylglutaryl CoA synthase	3-hydroxy-3-methylglutaryl CoA synthase | Gene: PksG | Pathway: Isoprenoid biosynthesis		infores:cog								
COG:COG3426	biolink:GeneFamily	Butyrate kinase	Butyrate kinase | Gene: Buk		infores:cog								
COG:COG3427	biolink:GeneFamily	Carbon monoxide dehydrogenase subunit CoxG	Carbon monoxide dehydrogenase subunit CoxG | Gene: CoxG		infores:cog								
COG:COG3428	biolink:GeneFamily	Uncharacterized membrane protein YdbT, contains bPH2 (bacterial pleckstrin homology) domain	Uncharacterized membrane protein YdbT, contains bPH2 (bacterial pleckstrin homology) domain | Gene: YdbT		infores:cog								
COG:COG3429	biolink:GeneFamily	Glucose-6-phosphate dehydrogenase activity regulator OpcA	Glucose-6-phosphate dehydrogenase activity regulator OpcA | Gene: OpcA		infores:cog								
COG:COG3430	biolink:GeneFamily	Archaeal flagellin (archaellin), FlaG/FlaF family	Archaeal flagellin (archaellin), FlaG/FlaF family | Gene: FlaGF		infores:cog								
COG:COG3431	biolink:GeneFamily	Uncharacterized membrane protein, DUF373 family	Uncharacterized membrane protein, DUF373 family		infores:cog								
COG:COG3432	biolink:GeneFamily	Chromatin-binding protein Sso10a family, contains stand-alone HTH domain	Chromatin-binding protein Sso10a family, contains stand-alone HTH domain | Gene: Sso10a		infores:cog								
COG:COG3433	biolink:GeneFamily	Acyl carrier protein/domain	Acyl carrier protein/domain | Gene: AcpA		infores:cog								
COG:COG3434	biolink:GeneFamily	c-di-GMP phosphodiesterase YuxH/PdeH, contains EAL and HDOD domains	c-di-GMP phosphodiesterase YuxH/PdeH, contains EAL and HDOD domains | Gene: YuxH		infores:cog								
COG:COG3435	biolink:GeneFamily	Gentisate 1,2-dioxygenase	Gentisate 1,2-dioxygenase		infores:cog								
COG:COG3436	biolink:GeneFamily	Accessory protein of IS66 transposable element	Accessory protein of IS66 transposable element		infores:cog								
COG:COG3437	biolink:GeneFamily	Response regulator c-di-GMP phosphodiesterase, RpfG family, contains REC and HD-GYP domains	Response regulator c-di-GMP phosphodiesterase, RpfG family, contains REC and HD-GYP domains | Gene: RpfG		infores:cog								
COG:COG3439	biolink:GeneFamily	Uncharacterized conserved protein, DUF302 family	Uncharacterized conserved protein, DUF302 family		infores:cog								
COG:COG3440	biolink:GeneFamily	Predicted restriction endonuclease	Predicted restriction endonuclease		infores:cog								
COG:COG3442	biolink:GeneFamily	Glutaminase/glutamine amidotransferase domain of CobB, CobQ, and lipid II isoglutaminyl synthase	Glutaminase/glutamine amidotransferase domain of CobB, CobQ, and lipid II isoglutaminyl synthase | Gene: GatD		infores:cog								
COG:COG3443	biolink:GeneFamily	Periplasmic Zn/Cd-binding protein ZinT	Periplasmic Zn/Cd-binding protein ZinT | Gene: ZinT		infores:cog								
COG:COG3444	biolink:GeneFamily	Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific component IIB	Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific component IIB | Gene: AgaB		infores:cog								
COG:COG3445	biolink:GeneFamily	Autonomous glycyl radical cofactor GrcA	Autonomous glycyl radical cofactor GrcA | Gene: GrcA		infores:cog								
COG:COG3447	biolink:GeneFamily	Integral membrane sensor domain MASE1	Integral membrane sensor domain MASE1 | Gene: MASE1		infores:cog								
COG:COG3448	biolink:GeneFamily	CBS domain-containing protein, includes archaeal ribosome hibernation factor Dri	CBS domain-containing protein, includes archaeal ribosome hibernation factor Dri | Gene: Dri		infores:cog								
COG:COG3449	biolink:GeneFamily	DNA gyrase inhibitor GyrI/SbmC	DNA gyrase inhibitor GyrI/SbmC | Gene: SbmC		infores:cog								
COG:COG3450	biolink:GeneFamily	Predicted enzyme of the cupin superfamily	Predicted enzyme of the cupin superfamily		infores:cog								
COG:COG3451	biolink:GeneFamily	Type IV secretion system ATPase VirB4	Type IV secretion system ATPase VirB4 | Gene: VirB4 | Pathway: Type IV secretion system		infores:cog								
COG:COG3452	biolink:GeneFamily	Extracellular (periplasmic) sensor domain CHASE (specificity unknown)	Extracellular (periplasmic) sensor domain CHASE (specificity unknown) | Gene: CHASE		infores:cog								
COG:COG3453	biolink:GeneFamily	Predicted phosphohydrolase, protein tyrosine phosphatase (PTP) superfamily, DUF442 family	Predicted phosphohydrolase, protein tyrosine phosphatase (PTP) superfamily, DUF442 family		infores:cog								
COG:COG3454	biolink:GeneFamily	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase PhnM	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase PhnM | Gene: PhnM		infores:cog								
COG:COG3455	biolink:GeneFamily	Type VI secretion system membrane component TssL/VasF/DotU	Type VI secretion system membrane component TssL/VasF/DotU | Gene: TssL | Pathway: Type VI secretion system		infores:cog								
COG:COG3456	biolink:GeneFamily	Type VI secretion system component, contains N-terminal FHA domain	Type VI secretion system component, contains N-terminal FHA domain | Gene: Fha1 | Pathway: Type VI secretion system		infores:cog								
COG:COG3457	biolink:GeneFamily	Predicted amino acid racemase	Predicted amino acid racemase | Gene: YhfX		infores:cog								
COG:COG3458	biolink:GeneFamily	Cephalosporin-C deacetylase or related acetyl esterase	Cephalosporin-C deacetylase or related acetyl esterase | Gene: Axe1		infores:cog								
COG:COG3459	biolink:GeneFamily	Cellobiose phosphorylase, GH36 family	Cellobiose phosphorylase, GH36 family		infores:cog								
COG:COG3460	biolink:GeneFamily	1,2-phenylacetyl-CoA epoxidase, PaaB subunit	1,2-phenylacetyl-CoA epoxidase, PaaB subunit | Gene: PaaB		infores:cog								
COG:COG3461	biolink:GeneFamily	Uncharacterized conserved protein	Uncharacterized conserved protein		infores:cog								
COG:COG3462	biolink:GeneFamily	Uncharacterized protein, contains short C-terminal (SHOCT) domain	Uncharacterized protein, contains short C-terminal (SHOCT) domain | Gene: TM0315		infores:cog								
COG:COG3463	biolink:GeneFamily	Uncharacterized membrane protein	Uncharacterized membrane protein		infores:cog								
COG:COG3464	biolink:GeneFamily	Transposase	Transposase		infores:cog								
COG:COG3465	biolink:GeneFamily	Uncharacterized conserved protein YwgA	Uncharacterized conserved protein YwgA | Gene: YwgA		infores:cog								
COG:COG3466	biolink:GeneFamily	Putative transposon-encoded protein	Putative transposon-encoded protein | Gene: ISA1214		infores:cog								
COG:COG3467	biolink:GeneFamily	Nitroimidazole reductase NimA or a related FMN-containing flavoprotein, pyridoxamine 5'-phosphate oxidase superfamily	Nitroimidazole reductase NimA or a related FMN-containing flavoprotein, pyridoxamine 5'-phosphate oxidase superfamily | Gene: NimA		infores:cog								
COG:COG3468	biolink:GeneFamily	Autotransporter adhesin AidA	Autotransporter adhesin AidA | Gene: AidA		infores:cog								
COG:COG3469	biolink:GeneFamily	Chitinase	Chitinase | Gene: Chi1		infores:cog								
COG:COG3470	biolink:GeneFamily	Uncharacterized conserved protein probably involved in high-affinity Fe2+ transport	Uncharacterized conserved protein probably involved in high-affinity Fe2+ transport | Gene: Tpd		infores:cog								
COG:COG3471	biolink:GeneFamily	Predicted secreted (periplasmic) protein	Predicted secreted (periplasmic) protein		infores:cog								
COG:COG3472	biolink:GeneFamily	Uncharacterized conserved protein domain, often C-terminal to DUF262	Uncharacterized conserved protein domain, often C-terminal to DUF262		infores:cog								
COG:COG3473	biolink:GeneFamily	Maleate cis-trans isomerase	Maleate cis-trans isomerase		infores:cog								
COG:COG3474	biolink:GeneFamily	Cytochrome c2	Cytochrome c2 | Gene: Cyc7		infores:cog								
COG:COG3475	biolink:GeneFamily	Phosphorylcholine metabolism protein LicD	Phosphorylcholine metabolism protein LicD | Gene: LicD		infores:cog								
COG:COG3476	biolink:GeneFamily	Tryptophan-rich sensory protein TspO/CrtK (mitochondrial benzodiazepine receptor homolog)	Tryptophan-rich sensory protein TspO/CrtK (mitochondrial benzodiazepine receptor homolog) | Gene: TspO		infores:cog								
COG:COG3477	biolink:GeneFamily	Membrane protein YagU involved in acid resistance, DUF1440 family	Membrane protein YagU involved in acid resistance, DUF1440 family | Gene: YagU		infores:cog								
COG:COG3478	biolink:GeneFamily	Predicted nucleic-acid-binding protein, contains Zn-ribbon domain	Predicted nucleic-acid-binding protein, contains Zn-ribbon domain | Gene: YpzJ		infores:cog								
COG:COG3479	biolink:GeneFamily	Phenolic acid decarboxylase	Phenolic acid decarboxylase | Gene: PadC		infores:cog								
COG:COG3480	biolink:GeneFamily	Predicted secreted protein YlbL, contains PDZ domain	Predicted secreted protein YlbL, contains PDZ domain | Gene: SdrC		infores:cog								
COG:COG3481	biolink:GeneFamily	3'-5' exoribonuclease YhaM, can participate in 23S rRNA maturation,  HD superfamily	3'-5' exoribonuclease YhaM, can participate in 23S rRNA maturation,  HD superfamily | Gene: YhaM | Pathway: 23S rRNA modification		infores:cog								
COG:COG3482	biolink:GeneFamily	TfuA-related peptide backbone thioamidation domain	TfuA-related peptide backbone thioamidation domain | Gene: TfuA		infores:cog								
COG:COG3483	biolink:GeneFamily	Tryptophan 2,3-dioxygenase (vermilion)	Tryptophan 2,3-dioxygenase (vermilion) | Gene: TDO2		infores:cog								
COG:COG3484	biolink:GeneFamily	Predicted proteasome-type protease	Predicted proteasome-type protease		infores:cog								
COG:COG3485	biolink:GeneFamily	Protocatechuate 3,4-dioxygenase beta subunit	Protocatechuate 3,4-dioxygenase beta subunit | Gene: PcaH		infores:cog								
COG:COG3486	biolink:GeneFamily	Lysine/ornithine N-monooxygenase	Lysine/ornithine N-monooxygenase | Gene: IucD		infores:cog								
COG:COG3487	biolink:GeneFamily	Imelysin-like iron-regulated protein IrpA, duplicated M75 peptidase-like domain	Imelysin-like iron-regulated protein IrpA, duplicated M75 peptidase-like domain | Gene: IrpA		infores:cog								
COG:COG3488	biolink:GeneFamily	Uncharacterized conserved protein with two CxxC motifs, DUF1111 family	Uncharacterized conserved protein with two CxxC motifs, DUF1111 family		infores:cog								
COG:COG3489	biolink:GeneFamily	Imelysin-like iron-regulated protein IrpA, duplicated M75 peptidase-like domain	Imelysin-like iron-regulated protein IrpA, duplicated M75 peptidase-like domain | Gene: IrpA2		infores:cog								
COG:COG3490	biolink:GeneFamily	Uncharacterized conserved protein, DUF1513 domain	Uncharacterized conserved protein, DUF1513 domain		infores:cog								
COG:COG3491	biolink:GeneFamily	Isopenicillin N synthase and related dioxygenases	Isopenicillin N synthase and related dioxygenases | Gene: PcbC		infores:cog								
COG:COG3492	biolink:GeneFamily	Uncharacterized conserved protein, DUF1244 family	Uncharacterized conserved protein, DUF1244 family		infores:cog								
COG:COG3493	biolink:GeneFamily	Na+/citrate or Na+/malate symporter	Na+/citrate or Na+/malate symporter | Gene: CitS		infores:cog								
COG:COG3494	biolink:GeneFamily	UDP-2,3-diacylglucosamine hydrolase LpxI, combines lipid X-binding and nucleotide phosphodiesterase domains	UDP-2,3-diacylglucosamine hydrolase LpxI, combines lipid X-binding and nucleotide phosphodiesterase domains | Gene: LpxI		infores:cog								
COG:COG3495	biolink:GeneFamily	Uncharacterized conserved protein, DUF3299 family	Uncharacterized conserved protein, DUF3299 family		infores:cog								
COG:COG3496	biolink:GeneFamily	Uncharacterized conserved protein, DUF1365 family	Uncharacterized conserved protein, DUF1365 family		infores:cog								
COG:COG3497	biolink:GeneFamily	Phage tail sheath protein FI	Phage tail sheath protein FI		infores:cog								
COG:COG3498	biolink:GeneFamily	Phage tail tube protein FII	Phage tail tube protein FII		infores:cog								
COG:COG3499	biolink:GeneFamily	Phage protein U	Phage protein U		infores:cog								
COG:COG3500	biolink:GeneFamily	Phage protein D	Phage protein D | Gene: gpD		infores:cog								
COG:COG3501	biolink:GeneFamily	Type VI secretion system spike component VgrG,	Type VI secretion system spike component VgrG, | Gene: VgrG | Pathway: Type VI secretion system		infores:cog								
COG:COG3502	biolink:GeneFamily	Uncharacterized conserved protein, DUF952 family	Uncharacterized conserved protein, DUF952 family		infores:cog								
COG:COG3503	biolink:GeneFamily	Integral membrane N-acetyltransferase, HGSNAT/DUF1624 family	Integral membrane N-acetyltransferase, HGSNAT/DUF1624 family		infores:cog								
COG:COG3504	biolink:GeneFamily	Type IV secretion/DNA transfer system protein VirB9/TraO/TrbG/CagX	Type IV secretion/DNA transfer system protein VirB9/TraO/TrbG/CagX | Gene: VirB9 | Pathway: Type IV secretion system		infores:cog								
COG:COG3505	biolink:GeneFamily	Type IV secretion/DNA transfer system ATPase VirD4/TraG/TraD	Type IV secretion/DNA transfer system ATPase VirD4/TraG/TraD | Gene: VirD4 | Pathway: Type IV secretion system		infores:cog								
COG:COG3506	biolink:GeneFamily	Regulation of enolase protein 1 (function unknown), concanavalin A-like superfamily	Regulation of enolase protein 1 (function unknown), concanavalin A-like superfamily | Gene: Ree1		infores:cog								
COG:COG3507	biolink:GeneFamily	Beta-xylosidase	Beta-xylosidase | Gene: XynB2		infores:cog								
COG:COG3508	biolink:GeneFamily	Homogentisate 1,2-dioxygenase	Homogentisate 1,2-dioxygenase | Gene: HmgA		infores:cog								
COG:COG3509	biolink:GeneFamily	Acetyl xylan esterase AxeA and related esterases, LpqC family	Acetyl xylan esterase AxeA and related esterases, LpqC family | Gene: LpqC		infores:cog								
COG:COG3510	biolink:GeneFamily	Rhamnose/hydroxycephalosporin O-methyltransferase, CmcI/Rv2959c family	Rhamnose/hydroxycephalosporin O-methyltransferase, CmcI/Rv2959c family | Gene: CmcI		infores:cog								
COG:COG3511	biolink:GeneFamily	Phospholipase C	Phospholipase C | Gene: PlcC		infores:cog								
COG:COG3512	biolink:GeneFamily	CRISPR/Cas system-associated protein Cas2	CRISPR/Cas system-associated protein Cas2 | Gene: Cas2		infores:cog								
COG:COG3513	biolink:GeneFamily	CRISPR-Cas system type-II protein Cas9	CRISPR-Cas system type-II protein Cas9 | Gene: Cas9 | Pathway: CRISPR-Cas system		infores:cog								
COG:COG3514	biolink:GeneFamily	Antitoxin component of the BrnT-BrnA toxin-antitoxin system	Antitoxin component of the BrnT-BrnA toxin-antitoxin system | Gene: BrnA		infores:cog								
COG:COG3515	biolink:GeneFamily	Type VI secretion system cap component TssA/VasJ/EvfE, contains ImpA_N domain	Type VI secretion system cap component TssA/VasJ/EvfE, contains ImpA_N domain | Gene: TssA | Pathway: Type VI secretion system		infores:cog								
COG:COG3516	biolink:GeneFamily	Type VI secretion system sheath component TssB/VipA/Hcp2	Type VI secretion system sheath component TssB/VipA/Hcp2 | Gene: TssB | Pathway: Type VI secretion system		infores:cog								
COG:COG3517	biolink:GeneFamily	Type VI secretion system sheath component TssC, TssC/VipB/EvpB/ImpC family	Type VI secretion system sheath component TssC, TssC/VipB/EvpB/ImpC family | Gene: TssC | Pathway: Type VI secretion system		infores:cog								
COG:COG3518	biolink:GeneFamily	Type VI secretion system baseplate component TssE	Type VI secretion system baseplate component TssE | Gene: TssE | Pathway: Type VI secretion system		infores:cog								
COG:COG3519	biolink:GeneFamily	Type VI secretion system baseplate component TssF/VasA	Type VI secretion system baseplate component TssF/VasA | Gene: TssF | Pathway: Type VI secretion system		infores:cog								
COG:COG3520	biolink:GeneFamily	Type VI secretion system baseplate component TssG	Type VI secretion system baseplate component TssG | Gene: TssG | Pathway: Type VI secretion system		infores:cog								
COG:COG3521	biolink:GeneFamily	Type VI secretion system outer membrane lipoprotein TssJ/VasD/EvfM/SciN	Type VI secretion system outer membrane lipoprotein TssJ/VasD/EvfM/SciN | Gene: TssJ | Pathway: Type VI secretion system		infores:cog								
COG:COG3522	biolink:GeneFamily	Type VI secretion system baseplate component TssK/ImpJ/VasE	Type VI secretion system baseplate component TssK/ImpJ/VasE | Gene: TssK | Pathway: Type VI secretion system		infores:cog								
COG:COG3523	biolink:GeneFamily	Type VI secretion system membrane component TssM/ImcF/VasK	Type VI secretion system membrane component TssM/ImcF/VasK | Gene: TssM | Pathway: Type VI secretion system		infores:cog								
COG:COG3524	biolink:GeneFamily	Capsule polysaccharide export protein KpsE/RkpR	Capsule polysaccharide export protein KpsE/RkpR | Gene: KpsE		infores:cog								
COG:COG3525	biolink:GeneFamily	N-acetyl-beta-hexosaminidase	N-acetyl-beta-hexosaminidase | Gene: Chb		infores:cog								
COG:COG3526	biolink:GeneFamily	Predicted selenoprotein, Rdx family	Predicted selenoprotein, Rdx family		infores:cog								
COG:COG3527	biolink:GeneFamily	Alpha-acetolactate decarboxylase	Alpha-acetolactate decarboxylase | Gene: AlsD		infores:cog								
COG:COG3528	biolink:GeneFamily	Lipid A deacylase LpxR, DUF2219 family	Lipid A deacylase LpxR, DUF2219 family | Gene: LpxR		infores:cog								
COG:COG3529	biolink:GeneFamily	Predicted nucleic-acid-binding protein, contains Zn-ribbon domain	Predicted nucleic-acid-binding protein, contains Zn-ribbon domain		infores:cog								
COG:COG3530	biolink:GeneFamily	Uncharacterized conserved protein, DUF3820 family	Uncharacterized conserved protein, DUF3820 family		infores:cog								
COG:COG3531	biolink:GeneFamily	Predicted protein-disulfide isomerase, contains CxxC motif	Predicted protein-disulfide isomerase, contains CxxC motif		infores:cog								
COG:COG3533	biolink:GeneFamily	Beta-L-arabinofuranosidase, GH127 family	Beta-L-arabinofuranosidase, GH127 family | Gene: HybA1		infores:cog								
COG:COG3534	biolink:GeneFamily	Alpha-L-arabinofuranosidase	Alpha-L-arabinofuranosidase | Gene: AbfA		infores:cog								
COG:COG3535	biolink:GeneFamily	Uncharacterized conserved protein, DUF917 family	Uncharacterized conserved protein, DUF917 family		infores:cog								
COG:COG3536	biolink:GeneFamily	Putative dioxygenase with GBBH-like_N/DUF971 domain	Putative dioxygenase with GBBH-like_N/DUF971 domain | Gene: GBBH		infores:cog								
COG:COG3537	biolink:GeneFamily	Putative alpha-1,2-mannosidase, GH92 family	Putative alpha-1,2-mannosidase, GH92 family | Gene: GH92		infores:cog								
COG:COG3538	biolink:GeneFamily	Alpha-mannosidase, glycosyl hydrolase family GH125	Alpha-mannosidase, glycosyl hydrolase family GH125 | Gene: GH125		infores:cog								
COG:COG3539	biolink:GeneFamily	Pilin (type 1 fimbrial protein)	Pilin (type 1 fimbrial protein) | Gene: FimA		infores:cog								
COG:COG3540	biolink:GeneFamily	Phosphodiesterase/alkaline phosphatase D	Phosphodiesterase/alkaline phosphatase D | Gene: PhoD		infores:cog								
COG:COG3541	biolink:GeneFamily	Predicted nucleotidyltransferase YcgL	Predicted nucleotidyltransferase YcgL | Gene: YcgL		infores:cog								
COG:COG3542	biolink:GeneFamily	Predicted sugar epimerase, cupin superfamily	Predicted sugar epimerase, cupin superfamily | Gene: CFF1		infores:cog								
COG:COG3543	biolink:GeneFamily	Uncharacterized conserved protein, DUF1284 domain	Uncharacterized conserved protein, DUF1284 domain		infores:cog								
COG:COG3544	biolink:GeneFamily	Copper/silver metallochaperone CopM, DUF305 family	Copper/silver metallochaperone CopM, DUF305 family | Gene: CopM		infores:cog								
COG:COG3545	biolink:GeneFamily	Predicted esterase of the alpha/beta hydrolase fold	Predicted esterase of the alpha/beta hydrolase fold | Gene: YdeN		infores:cog								
COG:COG3546	biolink:GeneFamily	Mn-containing catalase (includes spore coat protein CotJC)	Mn-containing catalase (includes spore coat protein CotJC) | Gene: CotJC		infores:cog								
COG:COG3547	biolink:GeneFamily	Transposase	Transposase		infores:cog								
COG:COG3548	biolink:GeneFamily	pH-regulated proton channel, TMEM175/DUF1211 family	pH-regulated proton channel, TMEM175/DUF1211 family | Gene: TMEM175		infores:cog								
COG:COG3549	biolink:GeneFamily	Plasmid maintenance system killer protein	Plasmid maintenance system killer protein | Gene: HigB		infores:cog								
COG:COG3550	biolink:GeneFamily	Serine/threonine protein kinase HipA, toxin component of the HipAB toxin-antitoxin module	Serine/threonine protein kinase HipA, toxin component of the HipAB toxin-antitoxin module | Gene: HipA		infores:cog								
COG:COG3551	biolink:GeneFamily	Uncharacterized conserved protein	Uncharacterized conserved protein		infores:cog								
